Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,140.67,489.881,0,0,1,345,12,180,17,247.272,247.588,247.609,14.9426,14.0481,13.9521, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,633,374,0,0,1,255,10,0,0,32.6667,32.6667,32.6667,32.6162,32.6162,32.6162, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,895,356.5,0,0,1,92,6,0,0,170.293,170.293,170.293,13.5858,13.5858,13.5858, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,637,341.5,0,0,1,124,7,0,0,32.4677,32.4677,32.4677,22.6525,22.6525,22.6525, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,883,333,0,0,1,57,6,0,0,160.281,160.281,160.281,7.37361,7.37361,7.37361, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,365,336.5,0,0,1,89,6,0,0,71.5393,71.5393,71.5393,6.27887,6.27887,6.27887, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,97,241,0,0,1,89,7,180,51,251.921,252.876,252.719,4.96962,5.75423,4.01677, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,99.5,226.5,0,0,1,79,6,0,23,244.785,243.089,242.911,18.6346,18.3644,19.0885, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 1,919,127,0,0,1,80,6,0,0,186.288,186.288,186.288,9.42199,9.42199,9.42199, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,880.5,129,1,0,1,177,8,0,0,132.198,132.198,132.198,32.5682,32.5682,32.5682, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,245.5,136,0,0,1,322,11,0,0,226.432,226.335,226.199,22.9886,23.1483,23.4192, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,511.7,120.9,0,0,1,74,6,300,216,217.365,18.1757,215.108,25.2958,16.4223,24.6126, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,748,102,0,0,1,118,8,0,0,250.415,250.415,250.415,11.4064,11.4064,11.4064, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,854.5,96,0,0,1,84,6,0,0,194.964,194.964,194.964,9.22807,9.22807,9.22807, "2019-04-13 [18:42:13]: no comment"
"Z:\workspace\Gel_images\rna-stf2 2019.04.13_17.33.34_Fl-UV\rna-stf2 2019.04.13_17.33.34_Fl-UV.jpg", 0,248.5,91,0,0,1,224,9,240,51,252.375,252.201,252.638,7.59224,8.09689,7.6714, "2019-04-13 [18:42:13]: no comment"
