Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,411.846,352.731,1,0,2,86,6,178,218,101.465,243.186,239.686,4.28739,7.91058,8.05009, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,870.5,362,1,0,6,26,4,186,136,97.1538,195.808,207.462,1.98809,10.3727,12.6462, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,873.5,357,1,0,6,52,5,186,119,101.231,189.769,198.577,2.40897,15.143,17.5231, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,882.8,347.6,1,0,6,134,8,180,140,113.896,213.649,213.485,7.39994,24.9316,28.4144, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,906,341.5,1,0,6,71,7,180,216,111.479,242.563,242.521,5.18198,10.708,8.64873, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,892.5,341.5,1,0,6,43,5,186,132,103.767,198.186,207.163,2.87811,14.2107,14.9949, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,898,339.5,1,0,6,39,5,184,140,103.615,203.692,211.051,2.29328,13.8804,12.9098, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,656.647,243.412,1,0,3,49,5,174,202,116.837,239.082,226.49,4.50712,4.23777,10.9614, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,652,232,1,0,3,29,4,176,225,112.103,246.31,236.103,3.20258,3.74306,5.19643, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1127.57,234.172,1,0,2,70,5,166,132,106.986,208.286,185.257,5.91788,14.1205,29.0162, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1124,227.5,1,0,2,39,5,172,162,102.179,221.026,203.667,3.07391,11.391,23.7149, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,937,228,1,0,2,102,7,176,214,105.686,241.912,234.049,5.39915,9.34678,7.36993, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,927.5,228,1,0,2,82,6,176,211,105.28,241,232.634,5.63885,6.92226,8.47763, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,725.5,199,1,0,2,51,5,178,186,95.3725,229.686,226.51,2.35706,7.27004,4.57207, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,950,205,1,0,2,53,5,178,171,92.8491,223.132,216.717,4.7285,7.41648,10.3916, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,964,201,1,0,2,134,7,176,201,120.194,238.649,229.597,15.3457,13.7831,16.2262, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1120.04,194.78,1,0,2,28,4,184,187,98.4286,224.286,230.786,2.82108,6.24307,5.09143, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1116,192.5,1,0,2,32,4,180,178,96.75,224.781,226.563,2,5.37132,3.66854, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1045,165,1,0,2,29,4,46,155,234.103,219.207,168.586,8.99286,12.807,7.84567, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1054.5,160,1,0,2,32,4,40,232,249.125,210.313,128.125,6.49289,7.33165,5.05239, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,301,163.5,1,0,3,61,6,62,92,200.82,203.492,144.082,17.2738,11.7515,14.8307, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,294.34,158.88,1,0,3,78,6,46,139,214.41,190.641,115.231,12.1176,16.4081,14.3733, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,851.5,164,1,0,3,54,5,140,145,192.796,237.63,207.722,11.8224,10.1293,18.0146, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,831.5,158,1,0,3,129,8,40,231,247.674,204.271,115.845,8.57307,11.4642,10.4191, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,589.732,163.585,1,0,2,88,6,56,125,228.227,225.045,175.58,17.2241,10.1947,19.0723, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,581.5,156.5,1,0,2,184,9,50,215,245.489,226.897,138.179,13.6465,14.8232,29.2388, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1305,160.5,1,0,3,58,5,50,181,239.948,228.224,165.724,16.8315,10.2867,19.0944, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,1304,154,1,0,3,46,4,52,137,231.326,223.826,175.065,20.1562,9.84481,15.8125, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,1506.54,32.3077,1,0,2,187,9,32,153,143.893,93.1444,36.2246,11.7001,9.584,4.95467, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,1499,22,1,0,2,271,10,32,154,153.745,100.801,38.2989,13.2744,11.3822,5.82414, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,675,5.5,1,0,3,55,6,90,187,136.364,222.764,48.1273,23.0754,44.3317,36.0906, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,665.5,5,1,0,3,43,4,94,238,119.628,246.651,29.3721,12.0601,15.9696,12.9748, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,128.317,28.055,1,0,2,214,9,44,146,133.196,106.266,35.757,15.7137,8.05248,4.14996, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,136,14.5,1,0,2,304,10,38,152,142.184,103.49,35.9375,12.0581,10.4029,6.09573, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,1594.5,1064.5,1,0,1,33,4,50,164,23.1818,20,4.90909,4.31621,4.72542,2.79838, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,132.695,1057.74,1,0,1,396,12,40,146,135.818,101.677,36.9596,11.5721,9.45676,5.32439, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,870.3,1009.4,1,0,1,30,4,46,177,227.133,198.567,100.2,17.6207,4.98901,4.01552, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1130,960,1,0,1,65,5,178,140,86.3692,206.262,200.815,2.44189,5.53118,3.42989, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,921,961,1,0,1,114,7,176,145,85.1579,208.228,200.947,3.62438,8.729,5.265, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,396,954,1,0,1,102,6,178,133,86.0686,201.559,197.137,4.29069,7.98679,5.31377, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,1606,955,1,0,1,134,7,38,151,157.007,115,39.9851,8.99673,6.02531,3.89102, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 0,20.5,948.5,1,0,1,516,14,38,155,139.548,101.419,34.3857,15.405,15.3032,5.0996, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,681.5,923.5,1,0,1,39,4,178,140,77.3333,202.641,196.949,2.43818,5.78506,4.63705, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,181,920.5,1,0,1,44,5,178,114,66.4773,173.386,170.091,2.42204,4.9209,3.9758, "2020-03-25 [15:20:29]: no comment"
"\\Mac\Home\Desktop\ot1-colony-picker-master\2020 cropped.tiff", 1,1334,920,1,0,1,54,5,46,128,211.111,189.167,122.389,9.33704,11.6367,9.22916, "2020-03-25 [15:20:29]: no comment"
